System,Utterance,Source,ref1,hyp
system2,235,"Die Mauer fiel 1989, nicht?
","The Wall came down in 1989, didn't it?
","The Wall fell in 1989, right?
"
system2,236,"Die Mauer fiel 1989, nicht?
","The wall fell 1989, didn't it?
","The Wall came down in 1989, didn't it?
"
system2,237,"Du hast die Katzen gefüttert, nicht wahr?
","You feed the cats, right?
","You've been feeding the cats, haven't you?
"
system2,238,"Du hast die Katzen gefüttert, nicht wahr?
","You fed the cats, right?
","You feed the cats, right?
"
system2,239,"Du hast die Katzen gefüttert, nicht wahr?
","You fed the cats, didn't you?
","You've fed the cats, right?
"
system2,240,"Du hast die Katzen gefüttert, nicht wahr?
","You fed the cats, right?
","You were feeding the cats, right?
"
system2,241,"Du hast die Katzen gefüttert, nicht wahr?
","You feed the cats, right?
","You fed the cats, didn't you?
"
system2,242,"Du hast die Katzen gefüttert, nicht wahr?
","You were feeding the cats, right?
","You've fed the cats, right?
"
system2,243,"Du hast die Katzen gefüttert, nicht wahr?
","You've fed the cats, right?
","You fed the cats, didn't you?
"
system2,244,"Du hast die Katzen gefüttert, nicht wahr?
","You fed the cats, didn't you?
","You've been feeding the cats, haven't you?
"
system2,245,"Du hast die Katzen gefüttert, nicht wahr?
","You fed the cats, right?
","You feed the cats, right?
"
system2,246,"Du hast die Katzen gefüttert, nicht wahr?
","You fed the cats, right?
","You fed the cats, didn't you?
"
system2,247,"Du hast die Katzen gefüttert, nicht wahr?
","You've fed the cats, right?
","You were feeding the cats, right?
"
system2,248,"Du hast die Katzen gefüttert, nicht wahr?
","You were feeding the cats, right?
","You fed the cats, right?
"
system2,249,"Du hast die Katzen gefüttert, nicht wahr?
","You fed the cats, didn't you?
","You've been feeding the cats, haven't you?
"
system2,250,"Morgen haben sie ihr drittes Date, nicht wahr?
","Tomorrow's your third Date, isn't it?
","Tomorrow you have your third date, right?
"
system2,251,"Morgen haben sie ihr drittes Date, nicht wahr?
","Tomorrow they have their third date, don't they?
","Tomorrow they're on their third date, aren't they?
"
system2,252,"Morgen haben sie ihr drittes Date, nicht wahr?
","Tomorrow they have their third date, don't they?
","Tomorrow they have their third date, right?
"
system2,253,"Morgen haben sie ihr drittes Date, nicht wahr?
","Tomorrow they're having their third date, aren't they?
","They're on their third date tomorrow, aren't they?
"
system2,254,"Morgen haben sie ihr drittes Date, nicht wahr?
","Tomorrow you have your third date, right?
","Tomorrow they're having their third date, aren't they?
"
system2,255,"Morgen haben sie ihr drittes Date, nicht wahr?
","Tomorrow they have their third date, right?
","Tomorrow you have your third date, don't you?
"
system2,256,"Morgen haben sie ihr drittes Date, nicht wahr?
","Tomorrow's your third Date, isn't it?
","Tomorrow they have their third date, don't they?
"
system2,257,"Morgen haben sie ihr drittes Date, nicht wahr?
","Tomorrow they have their third date, right?
","Tomorrow you have your third date, right?
"
system2,258,"Morgen haben sie ihr drittes Date, nicht wahr?
","Tomorrow you have your third date, don't you?
","They're on their third date tomorrow, aren't they?
"
system2,259,"Morgen haben sie ihr drittes Date, nicht wahr?
","They have their third date tomorrow, don't they?
","Tomorrow they're having their third date, aren't they?
"
system2,260,"Morgen haben sie ihr drittes Date, nicht wahr?
","They have their third date tomorrow, don't they?
","Tomorrow they have their third date, right?
"
system2,261,"Morgen haben sie ihr drittes Date, nicht wahr?
","Tomorrow you have your third date, don't you?
","Tomorrow they have their third date, right?
"
system2,262,"Morgen haben sie ihr drittes Date, nicht wahr?
","They have their third date tomorrow, don't they?
","Tomorrow you have your third date, don't you?
"
system2,263,"Morgen haben sie ihr drittes Date, nicht wahr?
","Tomorrow they're on their third date, aren't they?
","Tomorrow you have your third date, right?
"
system2,264,"Der Regenschirm liegt zu Hause, dort schützt er mich nicht vor dem Regen.
","The umbrella is at home, it does not protect me from the rain.
","The umbrella is at home, where it does not protect me from the rain.
"
system2,265,"Der Regenschirm liegt zu Hause, dort schützt er mich nicht vor dem Regen.
","The umbrella is at home, it doesn't protect me from the rain.
","The umbrella is at home, there it doesn't protect me from the rain.
"
system2,266,"Der Regenschirm liegt zu Hause, dort schützt er mich nicht vor dem Regen.
","The umbrella is at home, there it doesn't protect me from the rain.
","The umbrella is at home, it doesn't protect me from the rain there.
"
system2,267,"Der Regenschirm liegt zu Hause, dort schützt er mich nicht vor dem Regen.
","The umbrella lies at home, there it does not protect me against the rain.
","The umbrella is at home, it doesn't protect me from the rain.
"
system2,268,"Der Regenschirm liegt zu Hause, dort schützt er mich nicht vor dem Regen.
","The umbrella is at home, it doesn't protect me from the rain there.
","The umbrella is at home, there it does not protect me from the rain.
"
system2,269,"Der Regenschirm liegt zu Hause, dort schützt er mich nicht vor dem Regen.
","The umbrella is at home, where it doesn't protect me from the rain.
","The umbrella is at home, there it does not protect me from the rain.
"
system2,270,"Ich kann den Stift nicht finden, vermutlich habe ich ihn verloren.
","I can 't find the pen, I probably lost it.
","I cannot find the pen, I probably lost it.
"
system2,271,"Ich kann den Stift nicht finden, vermutlich habe ich ihn verloren.
","I can't find the pen, I guess I lost it.
","I cannot find the pen, I probably lost it.
"
system2,272,"Ich kann den Stift nicht finden, vermutlich habe ich ihn verloren.
","I cannot find the pen, presumably I have lost it.
","I cannot find the pen, I probably lost it.
"
system2,273,"Ich kann den Stift nicht finden, vermutlich habe ich ihn verloren.
","I can't find the pencil, I probably lost it.
","I can't find the pen, presumably I lost it.
"
system2,274,"Ich kann den Stift nicht finden, vermutlich habe ich ihn verloren.
","I can't find the pencil, probably lost it.
","I cannot find the pen, presumably I lost it.
"
system2,275,"Ich kann den Stift nicht finden, vermutlich habe ich ihn verloren.
","I can't find the pen, I probably lost it.
","I can't find the pen, probably I lost it.
"
system2,276,"Ich kann den Stift nicht finden, vermutlich habe ich ihn verloren.
","I can't find the pen, I've probably lost it.
","I can't find the pencil, I probably lost it.
"
system2,277,"Der Elefant läuft davon, weil er eine Maus gesehen hat.
","The elephant runs away because it has seen a mouse.
","The elephant runs away from it because it has seen a mouse.
"
system2,278,"Der Elefant läuft davon, weil er eine Maus gesehen hat.
","The elephant runs away because it saw a mouse.
","The elephant runs away because it has seen a mouse.
"
system2,279,"Der Elefant läuft davon, weil er eine Maus gesehen hat.
","The elephant runs away from it because it has seen a mouse.
","The elephant runs away because it has seen a mouse.
"
system2,280,"Der Elefant läuft davon, weil er eine Maus gesehen hat.
","The elephant runs away because it saw a mouse.
","The elephant runs away because it has seen a mouse.
"
system2,281,"Der Elefant läuft davon, weil er eine Maus gesehen hat.
","The elephant runs away because it has seen a mouse.
","The elephant runs away because it saw a mouse.
"
system2,282,"Der Elefant läuft davon, weil er eine Maus gesehen hat.
","The elephant runs away because it saw a mouse.
","The elephant runs away, because it saw a mouse.
"
system2,283,"Der Elefant läuft davon, weil er eine Maus gesehen hat.
","The elephant runs away, because it saw a mouse.
","The elephant runs away because it saw a mouse.
"
system2,284,"Der Elefant läuft davon, weil er eine Maus gesehen hat.
","The elephant runs away because it has seen a mouse.
","The elephant runs away from it because it has seen a mouse.
"
system2,285,"Der Elefant läuft davon, weil er eine Maus gesehen hat.
","The elephant runs away from it because it has seen a mouse.
","The elephant runs away because it has seen a mouse.
"
system2,286,"Der Elefant läuft davon, weil er eine Maus gesehen hat.
","The elephant runs away, because it saw a mouse.
","The elephant runs away because it has seen a mouse.
"
system2,287,"Der Elefant läuft davon, weil er eine Maus gesehen hat.
","The elephant runs away, because it saw a mouse.
","The elephant runs away from it because it has seen a mouse.
"
system2,288,"Der Elefant läuft davon, weil er eine Maus gesehen hat.
","The elephant runs away from it because it has seen a mouse.
","The elephant runs away, because it saw a mouse.
"
system2,289,"Der Elefant läuft davon, weil er eine Maus gesehen hat.
","The elephant runs away because it saw a mouse.
","The elephant runs away, because it saw a mouse.
"
system2,290,"Der Elefant läuft davon, weil er eine Maus gesehen hat.
","The elephant runs away, because it saw a mouse.
","The elephant runs away from it because it has seen a mouse.
"
system2,291,"Der Elefant läuft davon, weil er eine Maus gesehen hat.
","The elephant runs away because it has seen a mouse.
","The elephant runs away from it because it has seen a mouse.
"
system2,292,"Lisa hat Lasagne gemacht, sie ist schon im Backofen.
","Lisa made lasagne, it already is in the baking-oven.
","Lisa has already been made, it is in the furnace-like.
"
system2,293,"Lisa hat Lasagne gemacht, sie ist schon im Backofen.
","Lisa has made Lasagne, it is already in the oven.
","Lisa has made lasagne, it's already in the oven.
"
system2,294,"Lisa hat Lasagne gemacht, sie ist schon im Backofen.
","Lisa has made lasagne, it's already in the oven.
","Lisa has made Lasagne, it is already in the baking oven.
"
system2,295,"Lisa hat Lasagne gemacht, sie ist schon im Backofen.
","lisa lasagne has made, it is already in the furnace - like.
","Lisa made lasagne, it already is in the baking-oven.
"
system2,296,"Lisa hat Lasagne gemacht, sie ist schon im Backofen.
","Lisa has made Lasagne, it is already in the oven.
","Lisa has made lasagne, it's already in the oven.
"
system2,297,"Lisa hat Lasagne gemacht, sie ist schon im Backofen.
","Lisa has already been made, it is in the furnace-like.
","Lisa has made lasagne, it's already in the oven.
"
system2,298,"Lisa hat Lasagne gemacht, sie ist schon im Backofen.
","Lisa has made Lasagne, it is already in the oven.
","Lisa has made Lasagne, it is already in the baking oven.
"
system2,299,"Lisa hat Lasagne gemacht, sie ist schon im Backofen.
","Lisa made lasagne, it already is in the baking-oven.
","lisa lasagne has made, it is already in the furnace - like.
"
system2,300,"Lisa hat Lasagne gemacht, sie ist schon im Backofen.
","Lisa has made Lasagne, it is already in the oven.
","Lisa has made Lasagne, it is already in the baking oven.
"
system2,301,"Lisa hat Lasagne gemacht, sie ist schon im Backofen.
","Lisa has made Lasagne, it is already in the baking oven.
","Lisa has made Lasagne, it is already in the oven.
"
system2,302,"Lisa hat Lasagne gemacht, sie ist schon im Backofen.
","Lisa has already been made, it is in the furnace-like.
","lisa lasagne has made, it is already in the furnace - like.
"
system2,303,"Lisa hat Lasagne gemacht, sie ist schon im Backofen.
","Lisa made lasagne, it already is in the baking-oven.
","Lisa has made lasagne, it's already in the oven.
"
system2,304,"Lisa hat Lasagne gemacht, sie ist schon im Backofen.
","Lisa has made Lasagne, it is already in the oven.
","Lisa made lasagne, it already is in the baking-oven.
"
system2,305,"Gib mir bitte die Butter, sie ist im obersten Fach.
","Please give me the butter, it's in the top drawer.
","Please give me the butter, it's in the top shelf.
"
system2,306,"Gib mir bitte die Butter, sie ist im obersten Fach.
","Give me the butter, please. It's in the top drawer.
","Give me the butter please, it's in the top compartment.
"
system2,307,"Gib mir bitte die Butter, sie ist im obersten Fach.
","Please give me the butter, it is in the top compartment.
","Please give me the butter, it's in the top shelf.
"
system2,308,"Gib mir bitte die Butter, sie ist im obersten Fach.
","Please give me the butter, it is at the top of the list.
","Please give me the butter, it is in the top subject.
"
system2,309,"Gib mir bitte die Butter, sie ist im obersten Fach.
","Please give me the butter, it is in the top.
","Please give me the butter, it's in the top drawer.
"
system2,310,"Gib mir bitte die Butter, sie ist im obersten Fach.
","Please give me the butter, it's in the top.
","Give me please the butter, it is in the highest subject.
"
system2,311,"Hast du die Küche geputzt oder ist sie noch schmutzig?
","You have the kitchen or is it still dirty?
","Did you brush the kitchen or is it still dirty?
"
system2,312,"Hast du die Küche geputzt oder ist sie noch schmutzig?
","Did you wear the kitchen or is it dirty?
","Have you washed the kitchen or is it still dirty?
"
system2,313,"Hast du die Küche geputzt oder ist sie noch schmutzig?
","Have you plastered the kitchen or is it still dirty?
","Have you cleaned the kitchen or is it still dirty
"
system2,314,"Das ist meine Lieblingsband, ich mag alle ihre Lieder.
","This is my favorite band, I like all of their songs.
","that is my lieblingsband, i may all their songs.
"
system2,315,"Das ist meine Lieblingsband, ich mag alle ihre Lieder.
","That's my favorite band, I like all their songs.
","It's my favourite band, I thinks all their songs.
"
system2,316,"Das ist meine Lieblingsband, ich mag alle ihre Lieder.
","that is my lieblingsband, i may all their songs.
","This is my point of view, i might, all their songs.
"
system2,317,"Das ist meine Lieblingsband, ich mag alle ihre Lieder.
","That's my favourite band, I like all their songs.
","That is my favourite volume, I likes all their songs.
"
system2,318,"Das ist meine Lieblingsband, ich mag alle ihre Lieder.
","That is my favourite volume, I likes all their songs.
","This is my favourite band, I like all their songs.
"
system2,319,"Das ist meine Lieblingsband, ich mag alle ihre Lieder.
","This is my Lieblingsband, I might all have their songs.
","that is my lieblingsband, i may all their songs.
"
